courseID|courseURL|word|course_url
cuidado-adulto-mayor-formacion||recomendada|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||soraya|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||valle|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||carmen|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||esperado|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||establece|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||brindar|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||redes|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||concha|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||asistido|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||cecilia|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||reciben|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||contextualizar|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||garantizan|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||consigo|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||propone|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||generales|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||elisa|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||terapia|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||aumento|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||familiar|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||caldas|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||marisol|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||orientada|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||ciencia|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||mayor|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||faciliten|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||orientaciones|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||adulto|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||interdisciplinario|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||editorial|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||instituciones|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||obtengan|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||hayan|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||dedicadas|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||excluye|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||administrativo|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||adherencia|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||igual|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||dispositivos|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||temas|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||cuidador|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||desarrollar|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||plataforma|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||finalizar|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||cuidado|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||tampoco|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||comunitarias|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||asistencia|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||mismo|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||estrategia|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||sondas|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||requieren|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||programadas|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||muestra|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||acerca|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
cuidado-adulto-mayor-formacion||encuesta|https://educacionvirtual.javeriana.edu.co/cuidado-adulto-mayor-formacion
